"","Timestamp","Age","Gender","Country","state","self_employed","family_history","treatment","mental_illness","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
"540","2014","20-35","female","United States","California","No","Yes","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","Yes","No","Maybe","Don't know","Don't know","No","No","Some of them","Some of them","No","No","No","Yes"
"541","2014","20-35","female","United States","Minnesota","No","Yes","Yes","Yes","Often","100-500","No","No","Maybe","No","No","No","Don't know","Somewhat difficult","Maybe","No","No","No","No","Maybe","No","No"
"542","2014","20-35","female","United States","Pennsylvania","No","Yes","Yes","Yes","Rarely","100-500","No","Yes","Yes","Yes","No","No","Yes","Somewhat easy","No","No","Yes","Yes","No","No","Yes","No"
"543","2014","20-35","male","United Kingdom",NA,"No","No","No","No","Never","6-25","No","Yes","Maybe","No","No","No","Don't know","Don't know","No","No","Yes","Yes","Yes","Yes","Yes","No"
"544","2014","20-35","female","United States","California","No","Yes","Yes","Yes","Often","100-500","Yes","Yes","Yes","No","No","Maybe","Don't know","Don't know","Yes","Yes","Some of them","Some of them","No","No","No","Yes"
"545","2014","20-35","trans","United Kingdom",NA,"No","Yes","Yes","Yes","Rarely","100-500","No","Yes","No","Maybe","No","No","Yes","Somewhat difficult","Yes","Yes","Some of them","Some of them","Yes","No","No","Yes"
"546","2014","20-35","female","United Kingdom",NA,"No","No","No","No",NA,"6-25","No","Yes","Maybe","Maybe","No","No","Don't know","Very easy","Maybe","No","No","Some of them","No","Yes","Yes","No"
"547","2014","20-35","male","United Kingdom",NA,"No","No","No","No","Never","26-100","Yes","Yes","Maybe","Maybe","Maybe","Maybe","Don't know","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"548","2014","35-65","male","United States","California","No","Yes","Yes","Yes","Sometimes","1000+","No","Yes","Yes","No","No","Yes","Don't know","Somewhat difficult","Yes","No","Some of them","Yes","No","Yes","No","No"
"549","2014","20-35","male","United States","California","No","Yes","No","No",NA,"1000+","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","No","No","Some of them","Yes","No","Maybe","Yes","No"
"550","2014","20-35","male","Germany",NA,"No","No","No","No","Often","26-100","No","Yes","No","No","Maybe","No","Don't know","Somewhat easy","Maybe","No","Some of them","Some of them","Maybe","Yes","Maybe","No"
"551","2014","20-35","female","United States","California","No","Yes","No","No",NA,"500-1000","No","No","Maybe","Maybe","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Maybe","No"
"552","2014","20-35","male","New Zealand",NA,"No","No","Yes","Yes","Sometimes","6-25","No","Yes","No","No","No","No","Don't know","Very easy","No","No","Some of them","Yes","Maybe","Yes","Maybe","No"
"553","2014","20-35","female","Canada",NA,"No","No","Yes","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Yes","No"
"554","2014","20-35","trans","United Kingdom",NA,"No","No","Yes","Yes","Sometimes","26-100","No","Yes","No","Yes","Yes","No","Yes","Somewhat easy","Maybe","No","Some of them","Some of them","No","No","Yes","No"
"555","2014","20-35","female","New Zealand",NA,"No","Yes","Yes","Yes","Rarely","100-500","Yes","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","Yes","Maybe","No"
"556","2014","20-35","female","Canada",NA,"No","No","Yes","Yes","Often","1000+","No","No","Maybe","Maybe","Maybe","Maybe","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Maybe","No"
"557","2014","20-35","male","Australia",NA,"No","No","No","No","Sometimes","1000+","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"558","2014","20-35","male","United States","New York","No","No","No","No",NA,"26-100","No","Yes","Maybe","No","Maybe","Maybe","Don't know","Don't know","Yes","No","Some of them","No","No","Maybe","Maybe","No"
"559","2014","20-35","male","Netherlands",NA,"No","Yes","Yes","Yes","Sometimes","6-25","Yes","Yes","No","Maybe","No","Maybe","Don't know","Somewhat easy","No","No","Some of them","Yes","Maybe","Yes","Yes","No"
"560","2014","20-35","male","United States","California","No","No","No","Yes",NA,"1000+","No","Yes","Maybe","Maybe","Maybe","Maybe","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Yes","No"
"561","2014","35-65","male","United States","Florida","Yes","No","No","No",NA,"6-25","Yes","No","No","No","No","No","Don't know","Very easy","Maybe","No","Some of them","No","No","No","Yes","No"
"562","2014","20-35","male","United States","Oregon","No","Yes","Yes","Yes","Sometimes","100-500","Yes","Yes","Maybe","No","No","Maybe","Don't know","Don't know","No","No","Some of them","No","No","No","Yes","No"
"563","2014","20-35","male","Australia",NA,"No","No","No","Yes","Never","1000+","No","Yes","Maybe","Maybe","Maybe","Maybe","Yes","Very easy","No","No","Some of them","Yes","Maybe","Yes","Yes","No"
"564","2014","35-65","male","United States","Colorado","No","No","Yes","Yes","Rarely","26-100","No","Yes","Maybe","Maybe","No","Maybe","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Maybe","No"
"565","2014","35-65","male","Canada",NA,"No","No","No","No","Never","26-100","No","Yes","No","No","No","No","Don't know","Somewhat difficult","No","No","Some of them","Some of them","No","No","No","No"
"566","2014","20-35","male","United States","Georgia","No","No","Yes","Yes","Sometimes","1000+","No","Yes","Yes","Yes","No","No","Yes","Somewhat difficult","Maybe","No","Some of them","No","No","Maybe","No","No"
"567","2014","35-65","male","United States","Oregon","No","No","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","Maybe","Yes","Maybe","Yes","Don't know","Yes","Maybe","Yes","Yes","No","Maybe","Maybe","No"
"568","2014","20-35","male","United States","California","No","No","Yes","Yes","Sometimes","1000+","No","Yes","Yes","No","No","Yes","Don't know","Somewhat easy","No","No","Yes","Some of them","Maybe","Yes","Maybe","No"
"569","2014","20-35","male","United States","California","No","Yes","No","No","Sometimes","1000+","No","Yes","Yes","Maybe","Maybe","Maybe","Don't know","Somewhat easy","Maybe","No","No","Some of them","No","Yes","No","No"
"570","2014","35-65","male","United States","Pennsylvania","No","Yes","Yes","Yes","Sometimes","100-500","No","Yes","Maybe","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","No","Maybe","No"
"571","2014","20-35","male","United States","California","No","Yes","Yes","Yes","Rarely","1-5","No","Yes","No","Yes","No","No","Don't know","Don't know","Maybe","No","Some of them","Yes","No","No","Yes","No"
"572","2014","35-65","male","United States","California","No","No","Yes","Yes","Often","1000+","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Yes","Yes","Maybe","Maybe","Maybe","No"
"573","2014","20-35","female","United States","New York","No","No","No","No","Sometimes","500-1000","No","Yes","Maybe","Maybe","Maybe","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Yes","No"
"574","2014","20-35","female","United States","Massachusetts","No","Yes","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","No","Yes","Somewhat difficult","No","No","Yes","Yes","No","No","No","Yes"
"575","2014","35-65","male","United States",NA,"No","No","No","Yes","Never","26-100","Yes","Yes","No","Yes","No","No","Don't know","Don't know","No","No","No","No","No","Maybe","No","No"
"576","2014","35-65","male","United States","Pennsylvania","No","Yes","No","Yes","Never","26-100","No","Yes","Maybe","No","No","Maybe","Don't know","Somewhat easy","No","No","Yes","Yes","No","No","Yes","No"
"577","2014","20-35","male","United States","Rhode Island","No","No","No","No",NA,"26-100","No","Yes","Maybe","No","Maybe","No","Don't know","Don't know","No","No","Yes","Yes","No","Maybe","Maybe","No"
"578","2014","20-35","male","United States","Michigan","No","Yes","No","No","Sometimes","6-25","Yes","Yes","Maybe","Maybe","No","No","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
"579","2014","20-35","male","Canada",NA,"Yes","No","No","No","Never","26-100","Yes","Yes","Yes","Yes","No","No","Yes","Very difficult","Yes","No","Some of them","No","No","Yes","No","No"
"580","2014","20-35","male","United States","Illinois","No","Yes","Yes","Yes","Sometimes","26-100","Yes","No","Yes","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Maybe","No"
"581","2014","35-65","male","United States","California","No","Yes","Yes","Yes","Often","1000+","No","Yes","Yes","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Maybe","Yes"
"582","2014","35-65","male","United States","Oregon","No","Yes","No","No",NA,"100-500","Yes","Yes","Maybe","No","No","Maybe","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Maybe","No"
"583","2014","20-35","male","Canada",NA,"No","No","Yes","Yes","Never","1000+","No","No","Yes","Maybe","Yes","Yes","Yes","Somewhat difficult","Maybe","No","Some of them","No","No","Maybe","Maybe","Yes"
"584","2014","20-35","male","United States","Indiana","No","No","No","No","Never","6-25","No","Yes","No","Yes","No","No","Yes","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"585","2014","20-35","male","Singapore",NA,"No","No","No","No","Sometimes","1-5","Yes","Yes","No","No","No","No","Yes","Don't know","Yes","No","Some of them","Yes","No","No","No","No"
"586","2014","35-65","female","United States","Massachusetts","No","No","No","Yes","Never","26-100","No","No","Maybe","Maybe","No","No","Don't know","Somewhat easy","Maybe","Maybe","Yes","Yes","Maybe","Maybe","Maybe","No"
"587","2014","20-35","male","Australia",NA,"No","No","Yes","Yes","Often","100-500","Yes","Yes","No","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","No","Yes"
"588","2014","20-35","female","United States","Michigan","No","No","No","Yes","Never","26-100","No","Yes","Yes","Yes","Yes","No","Yes","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Maybe","Yes"
"589","2014","20-35","male","United States","Ohio","No","Yes","Yes","Yes","Sometimes","6-25","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","No","Yes","Yes","No","Maybe","Maybe","No"
"590","2014","35-65","male","United States","Ohio","No","No","Yes","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","Don't know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Maybe","No"
"591","2014","20-35","male","United States","New Hampshire","No","Yes","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Yes","Maybe","Yes"
"592","2014","20-35","male","United States","Ohio","No","Yes","Yes","Yes","Sometimes","26-100","No","Yes","Maybe","No","No","No","No","Somewhat difficult","Yes","No","Some of them","Some of them","No","Maybe","Maybe","No"
"593","2014","0-20","male","Canada",NA,"No","Yes","Yes","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","Maybe","Maybe","No"
"594","2014","35-65","male","United States","Tennessee","No","Yes","Yes","Yes","Sometimes","1000+","No","Yes","Yes","Maybe","Yes","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","No","No"
"595","2014","20-35","male","United States","Oregon","No","Yes","No","No","Never","100-500","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Yes","No"
"596","2014","20-35","male","United States","Pennsylvania","No","No","No","Yes","Rarely","100-500","No","Yes","Yes","Maybe","Maybe","Maybe","Don't know","Don't know","No","No","Some of them","Some of them","No","No","Yes","No"
"597","2014","20-35","female","United States",NA,"No","Yes","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Maybe","No","No","Don't know","Somewhat difficult","Yes","Maybe","No","No","No","No","No","Yes"
"598","2014","20-35","male","United States","New York","No","No","No","No",NA,"26-100","Yes","Yes","Maybe","No","No","Maybe","Don't know","Don't know","Yes","No","No","No","No","Maybe","Maybe","No"
"599","2014","35-65","male","United States","Washington","No","No","No","Yes",NA,"500-1000","Yes","Yes","Maybe","Maybe","Maybe","Maybe","Don't know","Don't know","No","No","Yes","Yes","No","No","Yes","No"
"600","2014","20-35","male","United States","New York","No","Yes","Yes","Yes","Rarely","100-500","No","Yes","No","No","No","Maybe","Don't know","Somewhat difficult","Yes","Yes","Some of them","No","No","No","No","Yes"
"601","2014","20-35","male","United States","California","No","Yes","No","No","Often","100-500","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Maybe","No"
"602","2014","20-35","male","United States","Tennessee","Yes","Yes","No","No",NA,"6-25","Yes","Yes","No","No","Yes","Yes","Don't know","Very easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"603","2014","20-35","male","United States","Wisconsin","No","Yes","Yes","Yes","Sometimes","100-500","No","No","Yes","Maybe","No","No","Yes","Somewhat difficult","Yes","Yes","No","No","No","No","No","No"
"604","2014","20-35","female","United States","Wisconsin","Yes","Yes","Yes","Yes","Often","1-5","Yes","No","No","Yes","No","Yes","Yes","Somewhat difficult","No","No","Yes","Yes","No","No","Yes","No"
"605","2014","20-35","male","United States","Pennsylvania","No","No","No","No",NA,"1000+","No","Yes","Yes","Maybe","Maybe","Maybe","Yes","Don't know","Maybe","Maybe","No","No","No","Maybe","No","No"
"606","2014","20-35","male","United States","Michigan","No","No","No","No","Sometimes","100-500","No","Yes","No","Yes","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","No","No"
"607","2014","35-65","male","United States","Wyoming","No","No","No","No","Sometimes","1-5","Yes","Yes","Maybe","No","No","Maybe","Don't know","Don't know","Yes","Maybe","Some of them","Some of them","No","Maybe","Maybe","No"
"608","2014","20-35","male","United States","Kentucky","No","No","No","No","Never","26-100","No","No","Maybe","Maybe","No","No","Don't know","Don't know","Maybe","Yes","Some of them","No","No","Maybe","No","No"
"609","2014","20-35","male","United States","New York","No","No","No","No",NA,"26-100","No","Yes","Maybe","No","No","No","Don't know","Don't know","No","No","Yes","Yes","No","Maybe","Yes","No"
"610","2014","20-35","male","Australia",NA,"No","No","No","Yes","Never","1-5","Yes","Yes","No","No","No","No","Don't know","Don't know","Yes","No","No","No","No","Maybe","Maybe","No"
"611","2014","20-35","male","United States","Texas","No","No","Yes","Yes","Sometimes","6-25","No","Yes","No","Yes","No","No","Yes","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"612","2014","35-65","male","United States","Wisconsin","Yes","No","No","No","Rarely","6-25","Yes","No","No","Yes","No","No","Don't know","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"613","2014","35-65","male","United States","Washington","No","No","No","No","Often","1000+","No","No","Maybe","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","No","No","No"
"614","2014","20-35","male","Singapore",NA,"No","No","No","Yes","Sometimes","26-100","No","Yes","Maybe","Maybe","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","No","No","Yes","No","Yes"
"615","2014","20-35","male","United States","Washington","No","No","No","No","Rarely","1000+","No","Yes","Yes","No","No","No","Don't know","Very easy","Yes","Maybe","Some of them","No","No","No","Maybe","No"
"616","2014","20-35","male","United States","Georgia","Yes","No","Yes","Yes","Often","6-25","Yes","Yes","No","Maybe","No","Yes","Don't know","Somewhat difficult","No","No","Yes","Yes","No","Maybe","Yes","No"
